id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_meter_rent_12m,forecast_price_energy_p2,forecast_price_pow_p1,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,channel_sales_epum,channel_sales_ewpa,channel_sales_fixd,channel_sales_foos,channel_sales_lmke,channel_sales_sddi,channel_sales_usil,has_gas_t,origin_up_ewxeelce,origin_up_kamkkxfx,origin_up_ldkssxwp,origin_up_lxidpidd,origin_up_usapbepc
6ee77a019251bcc304c88167e0dfcb4c,8.399085102935908,0.0,7.820037989458753,6.333208577658294,3.068052935133617,0.088444,46.30537836,5.734667258237222,3.095125017432026,21.09,1,18.41,6,10.392,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2c05848e1a577dd041ea6804bbf5bbf5,10.739045338577187,14.249153580051413,8.571870752706934,8.412594607636803,4.989139233751369,0.100123,40.606701,6.262788552946945,1.8748743759385615,5.52,2,533.46,4,16.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21860c2ff2d5df75503b230ce629c253,8.952475967933584,0.0,0.0,6.819033348921333,4.326249619204883,0.084428,44.31137796,0.0,3.5298837226234783,33.12,1,89.02,3,13.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
227254ed8be1393d5e37e6dc9c3f359b,10.916632725774166,0.0,9.072227069846548,7.476670549522729,0.0,0.09135,58.99595196,5.676445535580906,,-2.08,1,140.26,3,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
c5037389dd8be351d3c40f2973da2391,9.180705566846491,0.0,0.0,6.936847953185409,2.7954503913830435,0.089602,45.30837756,0.0,2.8201877010390604,15.78,1,111.59,5,13.856,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e4773b60d2e68aac94795782abfc006b,10.75832832209406,0.0,8.058960017769417,7.431471461347677,2.837908188360424,0.0,44.31137796,5.072231992312906,3.0096351787229825,19.28,1,130.14,4,10.392,0,0,0,0,0,1,0,0,0,0,0,1,0,0
bd14bbac3aca710ee5288fcd8511d4bb,13.575395044239167,11.297055397622517,11.360752827526598,9.511814396696348,2.8678989020441064,0.086163,44.31137796,7.8580144936253715,3.283914221047423,25.68,2,1087.76,6,11.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4e4a34a6d91ff25d0fdf68733907ad44,10.334522936755823,0.0,0.0,8.021637059981014,4.781138268809871,0.096521,40.606701,0.0,3.0101281538377234,19.29,1,335.78,5,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f2b93783adecf0d0d8d60ab547bda3de,10.120170277588102,0.0,7.964850887447313,6.993336467072343,4.961375019442204,0.098837,40.606701,4.386516539946734,3.1166215908294443,21.57,1,117.44,5,15.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47e976c5d7f1ee1fee6d60ca39fd0218,9.642901705746048,0.0,0.0,5.275151088516197,2.960623096440423,0.0,44.31137796,0.0,3.217675104291682,23.97,1,19.07,4,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
db6ac41fb6972374f28bc6f8e43b9764,9.72812174830818,0.0,7.554334823725748,7.431104158413418,4.8886183079078105,0.100123,40.606701,5.251173346739219,2.028148247292285,6.6,2,203.35,6,19.8,0,0,0,0,1,0,0,0,1,0,1,0,0,0
bee0c7e972180fbee50c2ea15b12965c,10.203147601747316,0.0,8.318742252692399,7.924054228487509,4.874815570953721,0.10175,40.606701,6.0275071384549115,3.8784662218993033,47.35,1,316.53,5,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78014630fbac3e6aa980361d25cea748,9.931151356518601,0.0,8.244071270295786,8.019224561152756,0.0,0.0,44.31137796,6.30971825822385,1.6370530794670737,4.14,1,255.96,3,11.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
050706fa01538720da274cbeb6e1f983,9.956933528241754,0.0,0.0,7.72267308972071,4.716532653841552,0.0531150943549947,43.786027551354834,0.0,3.2928695047765273,25.92,1,291.78,3,17.320999999999998,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5789c446141a44a9b405db35682f6eb5,9.405742668308667,0.0,0.0,7.25827833882601,2.857618971424357,0.082403,44.31137796,0.0,3.1945831322991562,23.4,2,123.87,3,10.392,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ed5bc499fecb8eee257857fd286ebd65,9.482121694896287,0.0,0.0,7.567045734447881,3.0209125720842893,0.0,44.31137796,0.0,1.5173226235262949,3.56,1,150.7,6,13.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
389bbbe70248fbeecdf9bb1bd0d1da04,8.184513753033722,0.0,5.777652323222656,5.942353081326715,4.990296523100725,0.100123,41.1052014,3.5148236417370144,4.07278038430626,57.72,1,38.76,5,23.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
31615bef53242dfedeaf275214044ca1,7.87587915949631,0.0,0.0,5.980984826152597,2.8320361808832013,0.0,44.31137796,0.0,2.7498317351171653,14.64,1,38.62,6,10.392,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74ff037708f036de5745ce34d8d9d4df,8.474911799159631,0.0,0.0,6.579806613301801,0.0,0.0,45.80687796,0.0,3.01651481273652,19.42,1,60.0,4,12.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7287dad2f1f535d03435ea7c78b557c4,8.981052985901483,0.0,7.00397413672268,6.754382629743904,4.891551412706824,0.100123,40.9390266,4.743365684739491,3.044522437723423,20.0,1,94.01,6,15.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26c7bba7d51f86a16109de505bcd4f52,14.434449684439391,10.642659171407352,12.00979008587959,8.031112211407299,4.605670061029742,0.100123,40.606701,0.0,3.7941399647714293,43.44,2,487.42,5,29.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
44e826a55734d0ca5eeafcae0e991a75,5.783825182329737,0.0,0.0,2.2321626286975,0.7323678937132266,0.0,44.31137796,0.0,2.976549454137217,18.62,2,1.27,7,13.2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4bffd9d74bfb770ef7763e8e4e88dfc3,7.651595573857601,0.0,0.0,5.875408144961664,3.0252910757955354,0.0,46.30537836,0.0,3.365915567517516,27.96,2,19.0,4,10.392,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2d9d0546d83c60ed3d5728d744d65c40,9.882978675904587,0.0,0.0,7.968146354830049,2.920469789053444,0.0,44.31137796,0.0,2.915064370486536,17.45,1,243.99,4,13.856,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79d29481ee261caf08387bcef9e4346d,10.641010405815626,0.0,8.333270353255308,8.320796239377733,4.874968289341312,0.101397,40.606701,6.024754244972624,2.412335956953165,10.16,1,477.42,3,30.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0
044d071a5dbc2668cddad4f2b28c91d1,10.544551653225849,0.0,8.133880887949207,8.263842978044625,4.88037473692876,0.098262,40.606701,5.80302430930585,3.8207845249938748,44.64,1,407.98,11,33.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
af87b64523cf1f4f4a681e2cc44c8629,10.626557546747328,0.0,8.171599480345463,8.365320914057708,4.994234872728475,0.100243,40.606701,5.8666946601520324,1.551808799597464,3.72,1,505.47,4,19.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9403f3f9ff06ec9e49db8255ede2b098,14.515033370917562,0.0,12.295090341847827,6.306913769206218,2.840247370713596,0.0,44.31137796,3.9471970804358,3.1144038032714896,21.52,1,50.38,5,13.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
51a7edcf29ed04830da6b3ee79f9e508,9.924759687811667,0.0,0.0,6.769113708755649,4.799502655448181,0.103487,40.606701,0.0,4.117246955439405,60.39,1,111.64,6,26.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
d9260de11c54a215fa7363f603bbeaf6,8.692490133273228,0.0,6.678342114654332,6.238070686549858,2.968874819384108,0.0,44.31137796,3.8537580972961702,3.2347491740244907,24.4,1,50.71,6,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
a853b52e3992aa2df0870fe42d843a65,8.70748291785937,0.0,0.0,6.81783057145415,3.0223742045004123,0.0,45.80687796,0.0,2.8975680247667595,17.13,1,86.43,4,10.392,0,0,0,0,0,0,0,1,0,0,1,0,0,0
91607f6e0ed7143ab1a5b2abc20f1c00,14.477370353143302,0.0,12.65295157299572,8.139580576262626,3.9627161197436642,0.0,44.31137796,6.242281629510705,2.5610957881455465,11.95,1,279.26,3,13.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0
757ea31873662fe77d60e8c4f736a1ec,9.12063445889169,0.0,7.373374309910049,6.0407783836609035,2.851861903134289,0.0,46.30537836,4.32267464022361,3.417726683613366,29.5,1,30.9,4,13.856,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d53f9011d82ed1f4850d0d312d04468b,8.357024439263416,0.0,0.0,6.450738948489014,2.8758219768814333,0.0,44.31137796,0.0,2.7498317351171653,14.64,1,64.34,4,10.392,0,0,1,0,0,0,0,0,0,0,0,1,0,0
af47b8ea9a596c200ee39128a95738f9,9.409191230721348,0.0,0.0,7.502683052035622,3.095577608523707,0.0,44.31137796,0.0,3.1945831322991562,23.4,1,156.21,5,10.392,0,0,0,0,0,1,0,0,0,0,0,1,0,0
f8943edfeb1783f3793d3abc6305c1e3,9.536762272743895,0.0,0.0,2.285438934159075,2.9580304063699794,0.0,44.31137796,0.0,3.441058915087286,30.22,1,0.88,5,13.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adfec8a906dfa5c6d836231e65825539,11.613087491869209,0.0,8.928905412284868,8.156774104055144,4.889371206603217,0.100572,40.606701,5.611959540669349,3.4995332823830174,32.1,1,416.74,4,26.61,0,0,0,0,1,0,0,0,0,0,0,0,1,0
c6951b289531272a5d02c095db1fb55f,9.497997444115459,0.0,0.0,7.13831923089983,4.895448884287139,0.091892,58.99595196,0.0,,-1.3,2,103.38,8,25.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34f2d4431b7db25cd660b098acf3d3a0,11.278354367257023,0.0,8.107720061910534,7.897809352203067,4.878778688708513,0.097683,40.606701,5.310245937413311,2.5922651681085,12.36,1,311.76,6,19.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
b96aa3a8655203318c6b853dbdb0ceb7,11.387124118407616,0.0,8.715224041915372,9.1128741696247,4.986410905205391,0.098858,40.606701,6.416862992923597,3.522824869783854,32.88,1,719.37,6,33.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
54a77b7ec412ca7133750d2cb2a24096,10.013865460005738,0.0,7.71333788887187,7.774376660315761,4.970091038780675,0.100123,40.606701,5.42873140526997,2.391511302188447,9.93,1,234.39,5,52.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0f7487e3c557be9c77570e11ce572454,10.362619801893228,0.0,4.8283137373023015,4.419201988273939,4.8721392168423305,0.103487,40.606701,2.579458966729223,4.699570861409576,108.9,1,10.32,5,48.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17e84c1bc19211777dfbb1cca8af94fc,13.04687876580951,0.0,10.610340380152186,7.958513964770341,4.775250456359692,0.100123,40.606701,0.0,2.488234439880675,11.04,1,372.55,3,33.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
b664719a6cbb1966d9987c3f6ec6d209,9.268892258925797,0.0,6.858565034791365,7.02378566854013,4.8722157835894295,0.103487,40.606701,4.601764392853259,3.616846251214105,36.22,1,137.56,4,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d8e589d515b7c905bb73eece1d8781d8,9.978316693156778,0.0,0.0,8.075423992673185,2.8384934971274993,0.0,44.31137796,0.0,3.0096351787229825,19.28,1,301.91,3,10.392,1,0,0,0,1,0,0,0,0,0,0,0,1,0
a20ef5d293e20e3d9e9f60cf2be3ce63,12.762425974572126,0.0,10.880609943616529,7.9259923046863285,4.967240548443732,0.101397,40.606701,5.3906230373320625,1.6974487897568136,4.46,1,364.43,5,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64c0ca2d8c32cd4985b6ab53f17f897f,9.212338374638856,0.0,0.0,6.6544875156123755,2.853015971352396,0.0,44.31137796,0.0,,-1.23,1,335.8,3,13.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
413f4bf21686876dd0d9a2bf0cc5ba1f,8.897682313454224,0.0,7.341483852363161,6.999258220443508,2.961140828784372,0.0,44.31137796,5.429170174966798,3.3565486299932736,27.69,1,111.5,4,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3bd97d79feb083b315baa9545c76c84d,13.937123583171468,0.0,11.289506875836585,7.2057613748315665,4.869378902254231,0.101397,40.606701,4.776683544065443,1.2412685890696329,2.46,1,172.91,4,19.72,1,0,0,0,1,0,0,0,0,0,0,0,1,0
cb5171895e4a15e2c72cbbd7cf054cbf,9.341368634382587,0.0,7.00850518208228,7.67777553384628,2.73696154459663,0.0,45.80687796,5.334601078625283,3.652215469742345,37.56,1,864.94,5,12.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
b50576e9fd15d9fa7e550be0f19fbf9e,11.999614121746236,0.0,9.844851577051172,8.936520441206426,4.88037473692876,0.098858,40.606701,6.730779408512935,2.851861903134289,16.32,1,677.58,5,16.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
063acc614e176cf9edb486d267a90097,11.971767029509772,12.147394253579138,9.784422445377189,8.641009545504184,4.869532453118255,0.098142,40.606701,6.84719815488768,3.60576954739093,35.81,3,580.06,6,40.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cd2ac5886d344c93b3a2358e4604e1fe,11.343453003845157,12.13810424908941,8.973604867142505,8.060581094006885,4.8913260944438255,0.101397,40.606701,5.715348661027566,0.5877866649021184,0.7999999999999989,4,396.63,4,17.25,0,0,0,0,0,0,0,1,1,0,1,0,0,0
78b67084b27f0d33429985d7a1fd6258,7.968319500012717,0.0,0.0,6.080962413552274,2.7669478423496954,0.0,44.31137796,0.0,3.5745903077118086,34.68,1,49.0,3,13.856,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ac9b40690cdc78263fecc452bd92c227,9.065083359319043,0.0,6.721425700790643,5.992813636677278,4.8721392168423305,0.1000149999999999,40.606701,3.6514371586380663,3.9695369116287527,51.96,1,45.47,6,20.785,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4d4a8d5a884e49e2a8f7994b21a3cb18,2.3978952727983707,0.0,0.0,0.9242589015233319,2.0373166153791646,0.0,44.31137796,0.0,3.1144038032714896,21.52,1,0.16,5,13.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
d26bcf1a3e3f6252b9812903f402dcf1,8.645234541297121,0.0,0.0,6.750399468205931,2.9096295745005794,0.0,44.31137796,0.0,3.2092294478163956,23.76,1,82.52,5,10.392,0,0,1,0,0,0,0,0,0,0,0,1,0,0
d44fcb35df8f88e9032ad52678d060a3,13.832937817286801,12.14195536898997,11.703025027830767,4.617790217344194,4.995927665223982,0.098837,40.606701,2.554121718809473,3.871201010907891,47.0,2,14.59,5,29.7,0,0,0,0,1,0,0,0,1,0,0,0,1,0
327e887296aa77019b4954c6bb0a8cc3,9.717519354821976,12.332925536526098,7.601402334583733,7.435862708382655,4.891776680212939,0.1000149999999999,40.606701,5.303752569037976,3.2472688993694185,24.72,2,183.25,6,16.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6f062ee9f3f8b2a404078abb4cd85510,7.8252452914317745,0.0,0.0,5.931581837506605,3.0209125720842893,0.0,44.31137796,0.0,3.1578511230304263,22.52,1,35.96,4,13.856,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d8fba21592000ae17ac964d93e827c05,12.100200888099428,11.733345310362841,10.309085985089528,9.763470602649317,4.900820428089049,0.093746,40.606701,7.974047523352932,,-3.16,4,1166.47,12,37.29,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9cdfb70886ecb55f8a8620af8a99a722,11.437328692795854,0.0,8.974111581113318,9.082214912358173,4.988866735623107,0.096984,40.606701,6.60131163714529,2.768831673362069,14.94,2,848.79,6,55.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
d8711ce9aef0a42cf24b1e65da32fe3f,6.393590753950631,0.0,0.0,4.324265097815334,2.6837575085331657,0.084395,46.30537836,0.0,3.0699116717282426,20.54,1,20.73,6,10.392,0,0,0,0,1,0,0,0,0,0,1,0,0,0
215fcb61cd9905b5e605b292666975d9,11.07468403394795,9.961850795833042,8.233503140233994,8.46967381944825,4.98381208005238,0.10175,40.606701,5.933755981962552,3.154443964708812,22.44,2,530.16,3,15.001,1,0,0,0,1,0,0,0,1,0,0,1,0,0
33e5a46305e282aef856ef00fee02e2c,11.126144712066191,9.595194526180222,8.496786381638575,8.812112511697007,5.002535915839606,0.095965,40.606701,6.152945438030085,3.040705639196722,19.92,2,571.66,3,20.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
270835591aad4b5231d23fb7bdcd3bcf,8.761550139129644,0.0,7.018401799069201,6.866714510532611,2.848391685655282,0.0,44.31137796,5.105157284573087,3.5745903077118086,34.68,1,101.81,6,13.856,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d766f436878bdf7c211ad1546e4357e9,8.85978949474541,0.0,0.0,6.9653635916024506,3.0199369622508083,0.0,45.80687796,0.0,3.173459961337718,22.89,1,102.08,4,13.856,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38ff1f75487719c54ba3d4a46f9ee244,9.888627689629104,10.731952030043702,7.2909747781429814,7.597210653203533,4.86128418897221,0.101397,40.606701,5.003274939689963,4.124550404279167,60.84,3,66.87,5,25.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
a29ad433a1585b364e5485ec55b6bbc3,9.66801835153128,0.0,0.0,6.1369275985376746,2.8610573702273894,0.0,44.31137796,0.0,3.652215469742345,37.56,1,45.07,6,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3143ff0dec9bb97876c726e42b5a66c6,8.10076824307173,0.0,0.0,5.482512167723671,2.847812143477369,0.0531150943549947,43.786027551354834,0.0,3.5745903077118086,34.68,1,30.02,4,13.856,1,0,1,0,0,0,0,0,0,0,0,1,0,0
237111445b27c435937f982ffcaef727,12.800219596418303,0.0,0.0,10.397464328301506,5.798304465133032,0.092586,40.606701,0.0,,-0.24,1,2213.86,5,100.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
be272db990d3604a49a54887dfa904f4,9.299358068293836,0.0,8.07961802938984,6.657959696670501,2.8724340572094973,0.0885389999999999,44.31137796,5.38467853219608,2.745345985845907,14.57,1,59.82,7,10.35,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6187a71186583ed2457d182b00b632c5,9.625821815359835,0.0,8.45553053102413,7.40182937610684,2.4309783077624445,0.086163,44.31137796,6.205405887657392,3.4262151446374434,29.76,1,134.5,3,14.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6ae7e4a3bdf96abb7783b342378ca5fc,8.087025470667701,0.0,0.0,6.190991406821195,2.8587664184808337,0.0,44.31137796,0.0,2.405141681319138,10.08,1,47.33,5,10.392,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cfc1377e09c9866fae771bb4180f026a,8.3133619511344,0.0,6.505784060128229,6.4012868156575555,2.884241897520628,0.0,44.31137796,4.5800574851730165,2.803360380906535,15.5,1,59.37,6,11.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
d4a84ff4ec620151ef05bdef0cf27eab,9.690541826198364,0.0,7.29641326877392,7.461904725085653,0.0,0.098837,40.606701,5.051073214869631,2.631888840136646,12.9,1,181.75,6,20.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1d4a665170914d996d3fb78069495516,10.85048206198529,0.0,0.0,8.15197038984171,2.9052603703899154,0.081173,44.31137796,0.0,1.763017000362401,4.83,2,122.17,3,10.35,1,0,0,0,1,0,0,0,0,0,0,1,0,0
e91f386614c13becdf81cc47fadfa2a2,7.467942332285852,0.0,4.174387269895637,5.176206228153065,4.858338450407997,0.103487,40.606701,1.9572739077056285,3.6477970090127063,37.39,1,21.87,4,16.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
b5159f09fc3592f49048683fb75629da,10.854662686263785,0.0,8.317766166719343,8.572338357810645,4.880298792368253,0.10175,40.606701,6.010114549603027,3.2051824977361982,23.66,1,544.49,4,26.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
c0465e0147cc1faf14e8793a14c92cd2,10.552395447950312,0.0,8.188411308079031,7.7490422529909395,5.128477587256138,0.097683,40.606701,5.460351178395269,3.218475744846861,23.99,1,295.02,5,50.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3c52cd186c318638296ed093e9cdf412,11.344838119404097,0.0,8.68710472813351,8.239817821953096,4.8722157835894295,0.099419,40.606701,5.78717341688503,3.2748780149834857,25.44,1,428.99,4,21.04,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0acfc92892cc39bb48fb3398a8cda11f,9.029537661151497,0.0,0.0,7.099647556632706,2.865053949911875,0.0,44.31137796,0.0,3.3506055955460954,27.52,1,112.04,6,13.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
a847d1f70553a669ff5f793995b437c1,10.715306262813572,0.0,8.345217926676428,8.313778735283023,5.861811338881111,0.092659,58.99595196,5.915743736567841,,-4.5,1,469.43,7,187.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f1f24e9f048478c6d41fa05795b1d424,7.340186835320115,3.784189633918261,3.091042453358316,3.0248055210396982,4.891175854058928,0.100572,40.606701,1.0402767116551463,3.7723010622530087,42.48,2,2.43,6,17.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
471f25ae25f8c42dbfae0bc1e76c1cd3,7.405495663199472,0.0,0.0,5.748309596706279,2.6946271807700692,0.0,47.80087836,0.0,3.903990833730882,48.6,1,27.83,4,13.856,0,0,0,0,1,0,0,0,0,0,0,0,1,0
e0b40169a9075474ca8bddab6d490484,8.41803561988302,0.0,0.0,6.518734223289906,2.8425810940598164,0.0,44.31137796,0.0,3.1126260250254902,21.48,1,63.75,4,10.392,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3133a89333b09b9eaf541818eabf5c93,8.262558973010657,0.0,0.0,6.359989007403864,2.968874819384108,0.0,44.31137796,0.0,2.924236271848921,17.62,1,53.89,6,12.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9d566b80c46439fb4fa5d9c8eaa51f7e,8.988695696785708,0.0,6.815639990074331,6.686222928985698,4.894326171695873,0.1000149999999999,40.606701,4.504686647409769,3.6477970090127063,37.39,1,87.02,6,16.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
c30e2e4d0abce6b4db1d0280778d04d4,8.790269111478656,0.0,7.016609683894219,6.892001842636018,2.8780742300857587,0.0,44.31137796,5.101085197018328,3.2973172511747633,26.04,1,94.42,4,10.392,0,0,0,0,1,0,0,0,0,0,0,1,0,0
599a07e92a3980ae637d36cd6111045f,7.069874128458572,0.0,5.181783550292085,5.182962630185008,3.012589390620414,0.0,44.31137796,3.3054204262683866,3.2973172511747633,26.04,1,16.97,6,10.392,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ac9033ee1d6056f4ac827d79bedcc72d,9.032409163483521,0.0,6.842683282238422,7.132641311294184,2.7825390530929495,0.0,44.31137796,4.921002301856218,3.5745903077118086,34.68,1,121.33,5,13.84,0,0,0,0,1,0,0,0,0,0,0,0,1,0
900937b8062eaec84aa1e5f16cdfe57d,9.635346635291183,0.0,7.4999765409521215,7.181470264205302,4.877560939870913,0.103487,40.606701,4.951026822490944,3.4756862336528944,31.32,1,156.02,4,17.320999999999998,0,0,0,0,0,0,0,1,0,0,0,0,1,0
99158224050f70b152be49f14f86686b,9.812632434192041,0.0,7.322510433997394,7.178781916528281,4.872062644232316,0.102308,40.606701,4.71760561531788,3.5109482456212744,32.48,1,159.02,4,20.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
