id,mean_year_price_p2_var,mean_year_price_p3_var,mean_year_price_p1_fix,mean_year_price_p2_fix,mean_year_price_p3_fix,mean_year_price_p1,mean_year_price_p2,mean_year_price_p3
00a63e3b08f7d578b7a6a0db2c284d2e,0.09967125,0.06948549999999999,40.593123199999994,24.35587136,16.23724784,40.71298744999999,24.45554261,16.306733339999997
00afaab98ba4e403d34705cb839ad325,0.09670941666666667,0.06661699999999997,40.728885,24.437330040000003,16.291554959999996,40.84751708333333,24.53403945666667,16.358171959999996
00b231071b41af9280d7c3e840243485,0.10244458333333333,0.06701708333333332,40.99656948,22.38459431,14.923064339999996,41.12308514666667,22.487038893333334,14.99008142333333
00b46b90fb1333ba7a8d5ea0278a51bf,0.007123583333333333,0.0,44.28174525999998,0.0,0.0,44.430898426666644,0.007123583333333333,0.0
00b5e9bb90895af838f37e5540582994,0.10371066666666667,0.07400775,40.606699199999994,24.364017360000002,16.242678839999996,40.731100533333326,24.46772802666667,16.316686589999996
00b7201f8439bb2128ec2295abb0bacb,0.10708591666666667,0.07670941666666667,40.56597119999999,24.33957936,16.22638584,40.69352878333333,24.446665276666664,16.303095256666666
00b9ad3d4e5701f7f06f9075b7aa1a28,0.0,0.0,44.311375259999984,0.0,0.0,44.45915034333332,0.0,0.0
00bf3995126e432218c5a50ba3d03546,0.10272441666666665,0.07314766666666665,40.64742749999999,24.38845514,16.258971359999993,40.770782416666655,24.49117955666667,16.33211902666666
00c3bf9c394142197c29abfbcf0b40c1,0.0,0.0,44.34100536,0.0,0.0,44.49080277666666,0.0,0.0
00cc5688ee8c98545229094b3454b025,0.007123583333333333,0.0,44.26693025999998,0.0,0.0,44.417096426666646,0.007123583333333333,0.0
00ccb1f5828d8ed38e8be755e092eb9a,0.0,0.0,44.38545036,0.0,0.0,44.53601019333333,0.0,0.0
00d44d36582e0f27ffbc0bd39c87fef8,0.10301350000000002,0.07278266666666666,40.56597179999999,24.339578919999997,16.226384879999998,40.68946296666666,24.442592419999997,16.299167546666663
00d7c1ccd3efa5e0fe4470e1c4313c5c,0.10715891666666667,0.0769325,40.56597149999999,24.339579139999998,16.22638536,40.69360308333332,24.446738056666664,16.30331786
00db6c024b1f3440d48d0576204b57f0,0.0,0.0,44.311375259999984,0.0,0.0,44.45998684333332,0.0,0.0
00dcb85a7eca4671d0c03f2412490e7a,0.0,0.0,44.32619036,0.0,0.0,44.46916194333333,0.0,0.0
00df02fc5c2aa91286e3b0c5fc71808e,0.0,0.0,44.35582046000001,0.0,0.0,44.505675793333346,0.0,0.0
00df71a21bf5d1186f6b837e3a3d6929,0.10137891666666665,0.07115149999999999,40.56597149999999,24.339579139999998,16.22638536,40.68782508333332,24.440958056666666,16.297536859999997
00e2ac145fde89914e3c8931884c7b0c,0.0,0.0,44.44841205999999,0.0,0.0,44.598276726666654,0.0,0.0
00e9beca750dfb5a7d603b3253d2cce2,0.0,0.0,44.26693035999998,0.0,0.0,44.41589894333332,0.0,0.0
00f328286431bf2825484506dc7b3179,0.10506183333333334,0.07007341666666667,40.87438457999999,22.31128097,14.874186779999997,41.00311824666666,22.416342803333333,14.944260196666663
00f72d11765b11f7651d54724eb1dcc7,0.10597858333333333,0.0770135,40.6745798,24.404746920000004,16.269832879999996,40.80087271666666,24.510725503333337,16.346846379999995
00f7e6d3a79e08dca1e19b89acfbe9e5,0.0,0.0,44.311375459999994,0.0,0.0,44.45998704333333,0.0,0.0
00f9726373076a470b27c0fd03608910,0.0,0.0,44.311375259999984,0.0,0.0,44.45868634333332,0.0,0.0
00fdf322054a93253c6d0034f0818359,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,40.81233043333333,24.51653086666667,16.348128649999996
00ff5fe8abd4ac4cdfa0f676969f6468,0.10435183333333331,0.06970241666666667,40.90153657999999,22.327572969999995,14.885048779999996,41.029283413333324,22.431924803333327,14.954751196666663
010efa9b36d814dc78f1494cf9047377,0.10293141666666657,0.07329066666666666,40.728885,24.437330040000003,16.291554959999996,40.852492416666664,24.54026145666667,16.36484562666666
01110b97335f1c770563a6ac95cfcc64,0.10688091666666667,0.076696,40.70423469999999,24.466982339999998,16.348358559999998,40.831306783333325,24.573863256666666,16.425054559999996
0111e14fb3fd7f7f4ed82790d3d4ef08,0.10354258333333334,0.07325116666666666,40.728885,24.437330040000003,16.291554959999996,40.852694916666664,24.540872623333335,16.36480612666666
0117022254b01c36da23c5329a97e653,0.10305736363636364,0.07298218181818182,40.56597169090908,24.339579,16.226385054545453,40.68935687272726,24.442636363636364,16.299367236363636
01170c016f8dd1fe2f43fb5bf6c43564,0.08674716666666667,0.0,44.37063546000001,0.0,0.0,44.53895154333334,0.08674716666666667,0.0
0117ac016b95035e446ad8a5a77d95a9,0.10067541666666668,0.07042566666666666,40.59312349999999,24.355871139999994,16.237247359999998,40.71428641666666,24.456546556666662,16.307673026666663
011c52e04d71258afea1b8d72bb81f51,0.10218499999999997,0.07277766666666667,40.63385149999999,24.380309139999998,16.25354035999999,40.756577083333326,24.482494139999996,16.32631802666666
011fefdd704a71caeeefb7501fbf0a59,0.0,0.0,44.444709960000004,0.0,0.0,44.595433543333336,0.0,0.0
0123d2d182eaeacd016aed82b95763bf,0.10118508333333336,0.07055100000000002,40.70173239999999,24.421038480000004,16.280693919999994,40.82346231666666,24.522223563333338,16.351244919999992
01269a9df48c0b0b2215333ca34f89b9,0.10431616666666665,0.07474008333333333,40.64742749999999,24.38845514,16.258971359999993,40.77237483333332,24.49277130666667,16.333711443333325
01290ddfd35c01340848d10715209d89,0.0,0.0,44.296560359999994,0.0,0.0,44.44412169333333,0.0,0.0
0129b446e46be1fffa84c8ae42d901f3,0.0848831666666666,0.0,44.28174545999999,0.0,0.0,44.44804020999999,0.0848831666666666,0.0
0131031561b7de338f5bc0794ee1534b,0.09642616666666663,0.07155249999999998,58.95650151,36.356887199999996,8.337050839999998,59.06426151,36.45331336666666,8.408603339999997
0133c16aed574ae656be7b2fb2491772,0.10382141666666662,0.07365749999999997,40.60669949999999,24.364017139999998,16.242678359999996,40.730573333333325,24.467838556666663,16.316335859999995
013dc75cc81ca4669eb19adf87d86468,0.10341666666666666,0.07318691666666666,40.60669949999999,24.364017139999998,16.242678359999996,40.73046758333332,24.467433806666666,16.315865276666663
013f68981653185623a6bb5bbcbe012f,0.10424025000000002,0.07527483333333335,40.6745798,24.404746920000004,16.269832879999996,40.79913405,24.508987170000005,16.34510771333333
0144f26abd8ff2c687c293ebb5ad885f,0.08733391666666668,0.0,44.44841216,0.0,0.0,44.61528841,0.08733391666666668,0.0
01495c955be7ec5e7f3203406785aae0,0.10250124999999995,0.07353616666666668,40.6745798,24.404746920000004,16.269832879999996,40.79739538333333,24.507248170000004,16.343369046666663
015a849b37e83bdc6fefd16a953dd6a8,0.0,0.0,44.40674555999999,0.0,0.0,44.55470355999999,0.0,0.0
015d24fe57bf9db4ce8f79e266ede43d,0.1028786666666666,0.07387058333333335,40.728885,24.437330040000003,16.291554959999996,40.852108,24.540208706666668,16.36542554333333
015e995cc1410544e542e5166f525b0e,0.10726091666666664,0.07648824999999995,40.68815609999999,24.412892700000004,16.275263399999996,40.81595343333333,24.520153616666672,16.351751649999997
0162909885e753a5d1ac54cb68a24e0d,0.10481791666666668,0.07585283333333334,40.6745798,24.404746920000004,16.269832879999996,40.79971205,24.50956483666667,16.345685713333328
016db61ecbf467db158fcf65bff2b706,0.10239583333333328,0.07328333333333335,40.66100349999999,24.39660114,16.264402359999995,40.783789083333325,24.498996973333334,16.337685693333327
017487e02eb7e940c9bcc5a2f9dd6d51,0.0,0.0,44.34100546,0.0,0.0,44.48848379333333,0.0,0.0
01756cc0548891ed0e748d32f19323b7,0.0,0.0,44.32619056000001,0.0,0.0,44.47251389333334,0.0,0.0
0176fd4562655dccdd209b39f6e4f0f0,0.0,0.0,44.296560359999994,0.0,0.0,44.444976193333325,0.0,0.0
017cb53e2e367f26a0df68cd8bf0eaed,0.0,0.0,44.311375459999994,0.0,0.0,44.45998704333333,0.0,0.0
017d481a88d2f0a1b51600f3b7621dab,0.10424774999999997,0.07469158333333335,40.62027549999999,24.372163139999998,16.248109359999997,40.745140583333324,24.476410889999997,16.32280094333333
0182220101c51f73b5ac7014a166d220,0.09837166666666668,0.06896391666666668,40.63385149999999,24.380309139999998,16.25354035999999,40.75276333333333,24.478680806666663,16.32250427666666
0187ff17d6e9f030d4715f59a3d46397,0.0,0.0,44.37063546000001,0.0,0.0,44.51264471000001,0.0,0.0
01957677ffae06c92a67c7518ee1944b,0.0,0.0,44.28174535999998,0.0,0.0,44.42879035999998,0.0,0.0
019ba605521c8a17253bdc793d703b89,0.09765591666666662,0.06839550000000001,40.64742749999999,24.38845514,16.258971359999993,40.76554808333333,24.48611105666667,16.327366859999994
01a0307ea9865596f0f7f8cd3844e6cc,0.10346216666666663,0.0738693333333333,40.6745798,24.404746920000004,16.269832879999996,40.79820388333333,24.50820908666667,16.34370221333333
01aeb4492c8ee28cd6c6b9517c52362a,0.10207958333333333,0.07252483333333334,40.62027549999999,24.372163139999998,16.248109359999997,40.74297108333332,24.47424272333333,16.32063419333333
01af08a38d2c483f42c061adf83bcac7,0.0,0.0,44.546560459999995,0.0,0.0,44.69140896,0.0,0.0
01b76cb3c28b6cce823d0a213bbc678f,0.08768608333333333,0.0,44.62989385999999,0.0,0.0,44.79907752666666,0.08768608333333333,0.0
01c9ffa78e4f47f8874e3f81c947c34c,0.10070675,0.07047566666666664,40.56597149999999,24.339579139999998,16.22638536,40.68715358333332,24.44028589,16.296861026666665
01ca7efd3425707a24bdcf6982384987,0.10337708333333333,0.07300066666666664,40.56597119999999,24.33957936,16.22638584,40.68982178333333,24.442956443333333,16.299386506666664
01cd7f3d796d527b174d1a79c55cf9de,0.08618624999999996,0.0,44.26693035999998,0.0,0.0,44.43443902666665,0.08618624999999996,0.0
01cde600c358e7761200e4ad4a249e70,0.007123583333333333,0.0,44.507672060000004,0.0,0.0,44.65445806,0.007123583333333333,0.0
01cef6147de938c6c984b4ec406a5ef2,0.10369091666666665,0.07346449999999997,40.56597149999999,24.339579139999998,16.22638536,40.690137083333326,24.443270056666666,16.29984986
01cf6adaab6c04ff57fe28f94bd108a3,0.10282858333333329,0.07371566666666668,40.66100349999999,24.39660114,16.264402359999995,40.78422141666666,24.499429723333336,16.33811802666666
01d9d88a4ec7fb965b2d447ca8ad12bc,0.10354041666666663,0.07428049999999999,40.64742749999999,24.38845514,16.258971359999993,40.77143308333333,24.49199555666667,16.333251859999994
01dfc28bcf42e1af30a7d8b701541694,0.0,0.0,44.444709960000004,0.0,0.0,44.58803054333334,0.0,0.0
01e14a742470adb6bc20543ded64f4e4,0.0,0.0,59.206930260000014,0.0,0.0,59.48465709333335,0.0,0.0
01eb776170df2fda56c99b58b06bbf42,0.0,0.0,44.62989375999999,0.0,0.0,44.77869159333332,0.0,0.0
01f2b80e48993a6ebb6d088c5d74cb56,0.10197416666666666,0.07227200000000002,40.60669949999999,24.364017139999998,16.242678359999996,40.72936508333333,24.465991306666666,16.314950359999997
01f9f90e71b962e072addcd3d68b324c,0.0,0.0,44.34100536,0.0,0.0,44.49080277666666,0.0,0.0
01fa5d40e2ff3215f41fd0c40e6d071b,0.10160666666666666,0.07083249999999995,40.68815609999999,24.412892700000004,16.275263399999996,40.81029918333333,24.51449936666667,16.346095899999998
01fb90c92cc2ab60e81ffcec3a13ad10,0.0,0.0,44.26693045999999,0.0,0.0,44.41632229333332,0.0,0.0
01fbea88102b46f036ff17ebe4d23459,0.10510749999999995,0.07614233333333335,40.6745798,24.404746920000004,16.269832879999996,40.80000163333333,24.509854420000003,16.34597521333333
020713a0f41f18c39e5f054969e65cdd,0.0964468333333333,0.07151574999999999,58.93677750999999,36.3447232,8.334261839999998,59.044688843333326,36.44117003333333,8.405777589999998
020b2cf4fda97d9000b00374ad959786,0.10410491666666666,0.07375049999999998,40.728885,24.437330040000003,16.291554959999996,40.85355358333333,24.54143495666667,16.365305459999995
020fa2b7cec81412b28158b3f78e28d8,0.0,0.0,45.76093046,0.0,0.0,45.950659959999996,0.0,0.0
0211e90883c68417f94760f25a589949,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,40.82607081666666,24.524832230000005,16.353854253333328
02179c040d0e5adf13756282fd04d8b5,0.007123583333333333,0.0,44.26693045999999,0.0,0.0,44.41494470999999,0.007123583333333333,0.0
0218365ec0e5d9e9e7eefa273f7ed0f8,0.0,0.0,44.311375459999994,0.0,0.0,44.45949504333333,0.0,0.0
021cbcc5f973c4d7408973b8199157e2,0.0,0.0,44.31137535999999,0.0,0.0,44.45998694333333,0.0,0.0
021ee1f0c081940a983065e077756689,0.08727475000000001,0.0,44.35582046000001,0.0,0.0,44.524777626666676,0.08727475000000001,0.0
02233abfec3e36632480531bd8c152cf,0.08505608333333327,0.0,44.281745159999986,0.0,0.0,44.44820774333332,0.08505608333333327,0.0
022999ad5b8b8f6be4860f2a30f644ac,0.10382141666666662,0.07365749999999997,40.60669949999999,24.364017139999998,16.242678359999996,40.730573333333325,24.467838556666663,16.316335859999995
022f047feca4374d5ee8152af7ece033,0.0,0.0,44.35582046000001,0.0,0.0,44.50469179333334,0.0,0.0
0232f79f643e0e8a1980e5b1b502e12b,0.09173908333333335,0.06686625000000002,58.95650102,36.35688764,8.337050599999998,59.05957477,36.44862672333333,8.403916849999998
02348c1a06862c5b1f35c373c73b5392,0.0,0.0,44.31137535999999,0.0,0.0,44.461056943333325,0.0,0.0
0235d088798bdc68d4421f74ab6cb768,0.0,0.0,44.26693035999998,0.0,0.0,44.41262202666665,0.0,0.0
023722d5c17832a24205f26d1dca7194,0.0,0.0,44.26693035999998,0.0,0.0,44.41618794333331,0.0,0.0
023f12984a93031d52dcc3302bfe64cc,0.0,0.0,44.35582036,0.0,0.0,44.50243869333334,0.0,0.0
024cc0debba7ba84eb730f96a08bb5ca,0.09986883333333334,0.07046133333333335,40.63385149999999,24.380309139999998,16.25354035999999,40.754261333333325,24.48017797333333,16.324001693333326
024d272466d3340815a995c3465b8a8e,0.10185124999999999,0.07166566666666666,40.59312349999999,24.355871139999994,16.237247359999998,40.71516791666666,24.457722389999994,16.308913026666666
02502c644e3ef9a7f5759f6887365b2b,0.0,0.0,44.26693035999998,0.0,0.0,44.414856193333314,0.0,0.0
0253fcafacb8e29022bf812c34fe9200,0.09992833333333336,0.07028166666666666,40.66100349999999,24.39660114,16.264402359999995,40.78091216666666,24.496529473333336,16.33468402666666
0265633f933366679cb71e59b24608e3,0.007123583333333333,0.0,44.341005870000004,0.0,0.0,44.48794345333334,0.007123583333333333,0.0
026992f773d299cd0cead3ee2e559033,0.0,0.0,44.26693035999998,0.0,0.0,44.416998526666646,0.0,0.0
026d7e86c8e269a63c2fbb2508bd3e14,0.10207958333333333,0.07252483333333334,40.62027549999999,24.372163139999998,16.248109359999997,40.74297108333332,24.47424272333333,16.32063419333333
027312804aa9086a236916bd468ff6c4,0.10502441666666663,0.07480808333333333,40.62090129999999,24.383648939999997,16.265025159999997,40.74626504999999,24.488673356666663,16.33983324333333
027dd3e9595e0338f27fdd29d6697531,0.0,0.0,44.444709960000004,0.0,0.0,44.594437543333335,0.0,0.0
027e35b0c3fee003163864d96a856da0,0.0,0.0,44.296560259999985,0.0,0.0,44.44497609333332,0.0,0.0
0283816ba5d3f184c8b15bc512c70e5d,0.0,0.0,44.35582046000001,0.0,0.0,44.505675793333346,0.0,0.0
0284068dc17b8051bb8603e27aaeede1,0.10148816666666666,0.07162800000000001,40.728885,24.437330040000003,16.291554959999996,40.850799333333335,24.53881820666667,16.363182959999996
0284bd6bee1918b1c2598240916d43c3,0.0,0.0,44.44841195999999,0.0,0.0,44.59911587666665,0.0,0.0
028e294f3df60fec6611ca1b9872fba0,0.10346491666666664,0.07376141666666665,40.60669949999999,24.364017139999998,16.242678359999996,40.73085716666666,24.467482056666665,16.316439776666662
029710eca6b617b81aca89d813a1cc3b,0.10229041666666665,0.07303050000000001,40.647427799999996,24.38845492,16.258970879999993,40.770183383333325,24.490745336666667,16.332001379999994
029a5905394c6c7db7a90398377e1514,0.10323374999999997,0.07285441666666666,40.56597149999999,24.339579139999998,16.22638536,40.68968141666666,24.44281289,16.299239776666663
02a4e4d470f1e754331a31bf5a28e889,0.10161508333333331,0.07140858333333332,40.57954749999999,24.347725139999998,16.231816359999996,40.70149649999999,24.44934022333333,16.30322494333333
02a522eb07ad260f3f91050dda2586f6,0.09934016666666666,0.06546508333333335,40.94226457999999,22.35201097,14.901341779999996,41.06530982999999,22.451351136666666,14.966806863333328
02b712147fe60f2a79dffdc462d807f5,0.0,0.0,44.36507865999999,0.0,0.0,44.51303665999999,0.0,0.0
02ba8782378c8362075b52c4e178a228,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0
02bc25539c18998a24dbc0bcc60d82f2,0.10222033333333332,0.0720755,40.62027549999999,24.372163139999998,16.248109359999997,40.74240816666666,24.47438347333333,16.320184859999998
02bc81ecebcc8328dba4bf07bd6b6d55,0.10399763636363636,0.07478209090909092,40.68445347272726,24.41067112363637,16.273782349090904,40.808434745454534,24.514668760000006,16.348564439999997
02bea48a76429b156b35f4748ca9d6a2,0.11463541666666664,0.0,45.77426526,0.0,0.0,46.00240001,0.11463541666666664,0.0
02c1b88c8fb41efd13dab463eae9ef1b,0.0,0.0,44.444709960000004,0.0,0.0,44.59838237666667,0.0,0.0
02c409144cd02ddca44173ded458b9e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02d0659d4a3c834d686d268899f0cfd4,0.0,0.0,44.35582046000001,0.0,0.0,44.50469179333334,0.0,0.0
02d43ba384c30966ce2199a6b66ba925,0.0,0.0,44.444709960000004,0.0,0.0,44.59448579333334,0.0,0.0
02dcab5d2f8736104225fe31b7bb800b,0.10239583333333328,0.07328333333333335,40.66100349999999,24.39660114,16.264402359999995,40.783789083333325,24.498996973333334,16.337685693333327
02e00b381bf94fb579962ecc1de5a397,0.0944590833333333,0.06994233333333333,59.03539751000002,36.40554319999999,8.348206839999998,59.14116726000002,36.50000228333332,8.418149173333331
02e0c61b68c7570e8d469f9fd73e7629,0.08594550000000001,0.0,44.311375459999994,0.0,0.0,44.47933987666666,0.08594550000000001,0.0
02e21a1ccbe1c003bf22f987db11ccc8,0.10420783333333332,0.0748005,40.63385149999999,24.380309139999998,16.25354035999999,40.75859991666666,24.48451697333333,16.32834085999999
02e700a56852fb4fc3224574d65b29c9,0.10171499999999999,0.06687674999999998,40.87438457999999,22.31128097,14.874186779999997,40.99977407999999,22.412995969999997,14.941063529999997
02eb699081385bc1553d11d93450a0ae,0.0,0.0,44.38545036,0.0,0.0,44.53543452666667,0.0,0.0
02eca4eeda82cc2229825d5457408f25,0.1027376666666666,0.07309691666666668,40.728885,24.437330040000003,16.291554959999996,40.85229866666666,24.54006770666667,16.364651876666663
02f1bc2cf106817fb150c4e6a4c6592e,0.10471824999999989,0.0753943333333333,40.728885,24.437330040000003,16.291554959999996,40.85411391666666,24.542048290000004,16.366949293333327
02feb27b4cd9732b70bc23daa5bbbf61,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,40.82607081666666,24.524832230000005,16.353854253333328
